nama_produk,kategori,username,rating,ulasan,tanggal
Phantom K8 TWS Gaming,headset,O***b,1,"Gw kira cas nya type lightning ternyata type c 🙂 kecewa si, di comen"" padahal type Lightning nt, yh setidaknya dpt cas nya jga",Lebih dari 1 tahun lalu
Phantom K8 TWS Gaming,headset,A***d,1,"Paket baru datang mau saya coba eh mati satu,saya sangat kecewa",11 bulan lalu
Phantom K8 TWS Gaming,headset,S***p,1,Barang sudah sampai namun sedikit mengecewakan ya dimana tws nya ntah kenapa yg sebelah kiri itu kek rusak gak bisa nyambung kalaupun nyambung habis baterai nya padah mas...,10 bulan lalu
Phantom K8 TWS Gaming,headset,E***v,1,"Performa: Dari pertama kali datang langsung isi daya 2 jam lebih tapi tetap saja mati, tanpa respon. Kecewa",9 bulan lalu
Phantom K8 TWS Gaming,headset,H***v,1,Batrey nya gk kuat lama.baru di pake 1 jm langsung abis 🥴,8 bulan lalu
Phantom K8 TWS Gaming,headset,J***a,1,Berbicara fakta harga 41k sesuai dengan kualitas yang pecah pecah bas gak jelas di pake main pubg suara step musuh di depan tembakan di belakang intinya suara gak jelas...,7 bulan lalu
Phantom K8 TWS Gaming,headset,P***y,1,Aku kasih bintang 1 dulu masa pas dateng headset nya panas banget mana pada gk hidup lagi aku lagi nyoba di cas kalo emnh bisa aku ganti bintang 5 gamau tau takut kecewa...,7 bulan lalu
ACMIC Basic In-Ear Headset,headset,E***n,5,Packing aman dan barang yang diterima bekerja dengan baik. Warna Hitam tipe jack.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Angelica,5,"aman, packing bagus, pengiriman cepat, dan sejauh ini produk awet, thanks seller",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,U***e,5,Suaranya jernih. Desainnya modern 😍. Bass-nya mantap. Suaranya gurih. Nggak kresek-kresek.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Herzon,5,Desainnya modern 😍. Noise cancellation mantap. Suaranya gurih. Kabelnya kuat. Bass-nya mantap. Harganya terjangkau. Koneksi Android lancar. Penjualnya ramah banget. Ngga...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,D***i,5,Barangnya original 👍. Suaranya jernih. Desainnya modern 😍. Material premium. Kabelnya kuat. Bass-nya mantap. Suaranya gurih. Suaranya bersih. Nggak kresek-kresek. Ada g...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Yusran,5,Barangnya original 👍. Ada garansi resmi. Desainnya modern 😍. Material premium.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***h,5,"terima kasih kak headset nya udah dateng,alhamdulillah suara nya jelas, thank you kak",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,rizal,5,"kualitas nya mantap lah juara, jangan ragu beli disini ga akan nyesel deh, packing aman dalam keadaan mulus tanpa ada cacat sedikitpun. Barangnya original 👍. Ada garansi...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***n,5,Barangnya original 👍. Desainnya modern 😍. Harganya terjangkau. pas dpet 0 rupiah jadi ya gak akan komplain apa pun. overall okelah barangnya. makasih seller🙏🏻,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,siti,5,bagusssssssssbagusssssssss bagusssssssssbagusssssssss bagusssssssssbagusssssssss bagusssssssssbagusssssssss Barangnya original 👍.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Sesio,5,"Dapat dari flashsale, pas banget lagr butuh Datang dengan packaging kardus yang aman, Dan kelihatannya barang berkualitas tinggi Garansi panjang, tapi yakin akan tahan la...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,O***l,5,"awalnya ragu, sekali beli percaya banget sama produk disini.. harga sama kualitas nya ga masuk akal.. ini harga segini klo di merk sebelah dapetnya ampas.. ini mah oke ba...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,dodolipedh,5,"produknya belum dicoba karena hadiah utk saudara. tapi saya yakin dgn produk dan kualitas ACMIC. krn dari respon adminnya, packaging dan ketelitiannya tdk perlu diragukan...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***i,5,Barangnya original 👍. Suaranya jernih. Nyaman dipakai lama. Desainnya modern 😍. Bass-nya mantap. Suaranya gurih. Harganya terjangkau. Value for money. Nggak kresek-kres...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Alya,5,bagus sekali. Barangnya original 👍. Suaranya jernih. Material premium.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,q***i,5,Barangnya original 👍. Ada garansi resmi. Material premium. Suaranya jernih. Kabelnya kuat. Bass-nya mantap. Suaranya gurih. Harganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,arie,5,baik sesuai pesanan Barangnya original 👍. Ada garansi resmi. Suaranya jernih. Nyaman dipakai lama. Koneksi bluetooth kuat. Desainnya modern 😍. Baterai tahan lama. Mater...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Zidane,5,"Untuk pengantaran nya gapake lama, packaging rapih dan aman, untuk kualitas bass nya mantap behh, 360 surround soundnya udah oke, kualitas barang oke, dan barang sesuai d...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Adi,5,"Packing rapih, barang sesuai deskripsi paket nya cepet sampai karena kurirnya temen saya",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,dian,5,"Asli keren ini headset,, biarpun dapat dari nol rupiahnya tokopedia, tapi yang dikirim sesuai foto dan deskripsi, suara mantap, bas ok, ga nyesel,, trimakasih tokopedia b...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,D***k,5,ngebas jedag jedug mantap sekaliBarangnya original 👍. Desainnya modern 😍. Nyaman dipakai lama. Suaranya jernih. Nggak kresek-kresek. Suaranya bersih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,k***a,5,"pesanan sampai dgn aman, berfungsi dgn baik kualitas bagus utk harga segitu 👍",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Rohmat,5,barang diterima dengan keadaan baik dan kami puas,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Hary,5,"Pengiriman Cepat, packing rapi dan tebal",9 bulan lalu
ACMIC Basic In-Ear Headset,headset,ardiansyah,5,bagus sesuai pesanan👍 gk rusak👍👍,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,pitek,5,barang nya kualitas 👍👍👍👍,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Totok,5,"Alhamdulillah...pesenan datang cepat,kemasan rapi..... terimakasih Tokopedia...👍",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,iksan,5,barangnya sudah sampai worthed banget packingannya bener-bener aman dilindungi dengan bulewarp dan saya dapat harga Rp.0 bener-bener mantap terima kasih buat seller dan s...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Miranda,5,Barangnya original 👍. Suaranya jernih. Nyaman dipakai lama.  pengiriman cepet sekalii 😍😍😍😍 dapet pas 0 perak dong termkasihh tokpedd😍😍😍😍🖤🖤🖤 nyesel baru tauuu...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,AFM,5,Barangnya original 👍. Suaranya jernih. Ada garansi resmi. Desainnya modern 😍. Kabelnya kuat. Bass-nya mantap. Harganya terjangkau. Value for money.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,slamet,4,matur tq Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,TEGUH,4,barang nyaHarganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Aas,4,hedsetnya kurang ngbass ya tp lumayan lah dapet free traktiran untuk pengguna baru tokopedia. pengiriman cepet kok,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Sapril,4,"lumanyan la, buat nonton video. jadi gak ke ganggu suara bising motor kenalpot yg di geber. Barangnya original 👍. Ada garansi resmi.",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Messi,4,Barangnya original 👍. Suaranya jernih. Nyaman dipakai lama. Desainnya modern 😍. Ada garansi resmi. Material premium. Kabelnya kuat. Bass-nya mantap. Suaranya gurih. Har...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Lilik,4,Barangnya original 👍. Suaranya jernih. Desainnya modern 😍. Kabelnya kuat. Harganya terjangkau. Nggak kresek-kresek.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M***i,4,Nyaman dipakai lama. Harganya terjangkau. Nggak kresek-kresek.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,intia,4,bagus tapi yang sebelah suaranya lebih kecil jdi kurang nyaman klo dipake,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,K***n,4,Dapet promo 0 rp. Suaranya okelah. Kabelnya bagus. Ada garansi resmi.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,N***a,4,Barangnya original 👍. Nyaman dipakai lama. Desainnya modern 😍.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Adilla,4,Barangnya original 👍. Nyaman dipakai lama. Suaranya jernih. Kabelnya kuat. Harganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Y***i,4,Alhamdulillah a bagus Barangnya original 👍. Nyaman dipakai lama. Bass-nya mantap.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,g***i,4,lumayan di harga 0Barangnya original 👍. Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Udhik,4,"utk barangnya ok.. diskripsi xtra bas tp sy kira bas nya biasa aja tp setelah dicoba lagi n lbh dalem, BASS nya ok..👌.. dpt xtra karet telinga",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,muhamad,4,Barangnya original 👍. Desainnya modern 😍. Nyaman dipakai lama. Harganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,R***a,4,"Maaf baru kasih ulasan, barang datang Alhamdulillah Rp.0 tapi gak tau kenapa dipake buat ngangkat telepon suaranya kresek kresek trus kadang suaraku ilang gada suaranya,...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,r***i,4,Barangnya original 👍. Nyaman dipakai lama. Harganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,@***a,4,"Sesuai harga, penjual amanah",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***l,4,Barangnya original 👍.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,fradita,4,Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Muhammad,4,Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,L***a,4,ya lumayan bngt laahh kn 0 perak gratis pengguna baru,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***d,4,"Tolong bagian pack, kalau ngiket kabelnya jangan terlalu ketat, kabel punya saya gepeng kejepit ikatannya. Untungnya headset berfungsi normal 👍",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Y***a,4,Bass-nya mantap. Nggak kresek-kresek. Suaranya bersih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,p***y,4,"ada harga ada kualitaslah ya, walaupun ga selalu. thankyou",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***d,4,Barangnya original 👍. Suaranya jernih. Kabelnya kuat. Nyaman dipakai lama. Bass-nya mantap. Harganya terjangkau.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Haji,4,Suaranya kenceng sebelah jadi ga nyaman di dengarnya.Kalo pake kelamaan sakit di telinga.Barangnya original 👍. Harganya terjangkau.Terimakasih banyak,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Hasan,4,Desainnya modern 😍. Suaranya cukup gurih. Nggak kresek-kresek sejauh ini.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Dhuta,4,"beli barang nih gratis, but yg paling worth it sih selama beli barang gratis di tokped",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Ahmad,3,cakep. ya suaranya sesuai hrga lah ya. tdk bs ekspektasi bnyak untuk harga segitu. tp bhannya bgus. berasa premium. andainya ini ada versi dengan kualitas suara lebih bai...,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Witata,3,bass kurang kalau treble oke..pengiriman cepat Barangnya original 👍. Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,D***i,3,"barang sudah sampai, tapi sayang menunggu konfirmasinya lumayan lama. overall speakernya terlalu treble, hampir tidak ada bassnya. mic agak sedikit noise dan kurang bagus...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Fajri,3,"Sesuai namanya, produk ini benar-benar BASIC banget. Ada dua kekurangan produk ini setelah saya coba. Yang pertama adalah di kotaknya embel-embel ""Bass Boost"". Ny...",11 bulan lalu
ACMIC Basic In-Ear Headset,headset,Nurwachid,3,Barang simpel dan sesuai dengan gambar sih tetapi ada kekurangan suara gak masuk saat digunakan komunikasi dan ada noise pada video saat digunakan,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Irfan,3,karet di salah satu earphone lepas dan sulit di pasang,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Hendra,3,suara kecil dan tidak ngebass tp sesuai dgn harga..,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,J***i,3,"Ya lumayan lah untuk barang gratisan. Bass gak terlalu wah, standar. Microphone nya pas rekam audio rada kresek - kresek kurang jernih.",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,fayyaz,3,"suara nya gede sebelah, kabel nya tipis kecil, ga stereo, ga worth it untuk harga segitu",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,ujang,3,mantapp👍,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,z***l,3,suara biasa standart...bassnya kurang jlem....,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Nur,3,baru berapa hari udh rusak,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,ryan,3,Barangnya original 👍.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,setyo,3,suara cuman sebelah ..,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,y***r,3,kwalitas kabel buruk.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,J***i,3,suaranya kurang bagus,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,viko,3,Nyaman dipakai lama.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,yayi,3,barang sesuai👍,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,eddy,3,Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Markus,3,Value for money.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,angga,3,Suaranya jernih.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,eno,3,Bass-nya mantap.,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,r***y,3,krang ngebass,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,F***z,3,biasa saja,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Toppers30936594,3,kasih,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,S***h,3,"Dapet dari hadiah pengguna baru berfungsi dengan baik tapi agak cacat? bagian antara tombol volum sama kabelnya udh agak ""robek""? Jadi kayak ringkih takut mau put...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,a***a,3,lumaya sih suara cempreng pas puter lagu jedug2,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M***d,3,ndak tau tapi oke lah buat hengset 25K an,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Choirul,3,pertama make bagus tadi pas bbrp jam jadi jelek di pake sambil cas malah kadang nyetrum,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,y***a,2,kurir nya gk kerja memuaskan naruh barang sembarang,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Alver,2,"kualitas jelek, headset nya cuma berfungsi sebelah padahal baru 1 hari dipake",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,j***i,2,baru sehari di pakai ..ga bisa connect..sedih,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Andrian.S,2,bagus sih tapi suara nya ga kenceng,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Jo,2,"biasa aja , ga ada yang spesial",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,r***k,2,pengiriman kurang baik,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,zildan,2,pengirimnya agak judes,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,D***i,2,tidak ada bass nys,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,d***e,2,pengiriman lama,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M***H,2,terima kasih,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,N***n,2,2 dulu,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,P***u,2,buruk,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,R***i,2,next,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***e,2,ok,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,S***i,2,m,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Q***m,2,"harusnya dicek dulu sebelum mau kirim, jadi beli atau tidak. mau batal beli alasan salah alamat tujuan eh malah tetap di kirim jg. tanya penjual gak bisa ganti alamat, ka...",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,karina,2,spekernya mati 1,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Fahrulmaarif,1,earphone yang kiri tidak berfungsi,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,dasep,1,barang eror rusak jangan dikirim,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Khasanatul,1,mic tidak berfunsi,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Dwi,1,kecewa si udah sampe seminggu ternyata barang nya tidak sampe kerumah,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M,1,barang tidak pernah datang ..kok minta di ulas.... pembohong,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Bowo,1,"kurir ny tekak tambeng,,dak katek konfirmasi lagi kalo barang sudah di kirim...kalo soal barangnya,, barang ny bagus",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,ANTON,1,Kecewa banget cuma nyala sebelah suaranya 🥲,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,wendy,1,mic baru datang sudah rusak mengecewakan,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Fauzan,1,"pemakain satu bulan, mati sebelah",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,budiwidodo,1,bsrang pesanan nggak di kirim,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***a,1,1 Minggu dah mati sebelah :),Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Handa,1,barangnya mana gak sampai??,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,A***a,1,barang tidak dikirim kirim,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M***d,1,yg kiri gabisa nyala haha,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,E***n,1,baru datang mati sebelah,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Rohmad,1,baru seminggu dah rusak,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,s***n,1,barang belum sampai,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,a***o,1,barang ga sampai,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,E***o,1,kurang memuaskan,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,W***i,1,mantap,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Ridosyahputra,1,mksh,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,faisal,1,nice,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,bages,1,up,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,a***l,1,z,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,M***a,1,b,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Teguh,1,"kukira beneran 125 k, eh kawan gw beli ofline cuma 15 k",Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Mora,1,baru pakai 2 hari Lgsung gak ada suara sebela kanan,Lebih dari 1 tahun lalu
ACMIC Basic In-Ear Headset,headset,Ibnu,1,"beli heanset datangnya handsanitizer , hadehhhhhhh",Lebih dari 1 tahun lalu
